"interested_in_categories_12","total_sales","cum_total"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","717.93","23102.66"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","742.87","23845.53"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","750.86","24596.39"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","766.40","25362.79"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","785.90","26148.69"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","791.89","26940.58"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","796.34","27736.92"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","797.32","28534.24"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","802.81","29337.05"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","818.78","30155.83"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","821.84","30977.67"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","829.99","31807.66"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","834.02","32641.68"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","834.82","33476.50"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","835.89","34312.39"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","837.85","35150.24"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","840.15","35990.39"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","840.28","36830.67"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","875.13","37705.80"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","884.80","38590.60"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","886.79","39477.39"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","899.36","40376.75"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","899.96","41276.71"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","907.13","42183.84"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","913.15","43096.99"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","917.88","44014.87"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","917.97","44932.84"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","922.34","45855.18"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","922.79","46777.97"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","922.98","47700.95"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","931.39","48632.34"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","951.85","49584.19"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","954.68","50538.87"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","964.13","51503.00"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","967.15","52470.15"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","974.52","53444.67"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","980.18","54424.85"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","984.80","55409.65"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","987.86","56397.51"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","988.99","57386.50"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","992.99","58379.49"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","993.11","59372.60"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","999.37","60371.97"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1004.28","61376.25"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1010.38","62386.63"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1012.53","63399.16"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1014.94","64414.10"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1035.87","65449.97"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1036.97","66486.94"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1060.76","67547.70"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1062.09","68609.79"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1093.81","69703.60"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1108.70","70812.30"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1110.22","71922.52"
"[ERKEK, COCUK, KADIN, AKTIFSPOR]","1112.98","73035.50"
